cantica;canto;range_versi;terzina
Inferno;XXXI;85_87;A cigner lui qual che fosse 'l maestro, non so io dir, ma el tenea soccinto dinanzi l'altro e dietro il braccio destro
Inferno;XXXI;88_90;d'una catena che 'l tenea avvinto dal collo in giù, sì che 'n su lo scoperto si ravvolgëa infino al giro quinto.
Inferno;XXXI;91_93;"""Questo superbo volle esser esperto di sua potenza contra 'l sommo Giove"", disse 'l mio duca, ""ond'elli ha cotal merto."
Inferno;XXXI;94_96;"Fïalte ha nome, e fece le gran prove quando i giganti fer paura a' dèi; le braccia ch'el menò, già mai non move""."
Inferno;XXXI;97_99;"E io a lui: ""S'esser puote, io vorrei che de lo smisurato Brïareo esperïenza avesser li occhi miei""."
Inferno;XXXI;100_102;"Ond'ei rispuose: ""Tu vedrai Anteo presso di qui che parla ed è disciolto, che ne porrà nel fondo d'ogne reo."
Inferno;XXXI;103_105;"Quel che tu vuo' veder, più là è molto ed è legato e fatto come questo, salvo che più feroce par nel volto""."
Inferno;XXXI;106_108;Non fu tremoto già tanto rubesto, che scotesse una torre così forte, come Fïalte a scuotersi fu presto.
Inferno;XXXI;109_111;Allor temett'io più che mai la morte, e non v'era mestier più che la dotta, s'io non avessi viste le ritorte.
Inferno;XXXI;112_114;Noi procedemmo più avante allotta, e venimmo ad Anteo, che ben cinque alle, sanza la testa, uscia fuor de la grotta.
Inferno;XXXI;115_117;"""O tu che ne la fortunata valle che fece Scipïon di gloria reda, quand'Anibàl co' suoi diede le spalle,"
Inferno;XXXI;118_120;recasti già mille leon per preda, e che, se fossi stato a l'alta guerra de' tuoi fratelli, ancor par che si creda
Inferno;XXXI;121_123;ch'avrebber vinto i figli de la terra: mettine giù, e non ten vegna schifo, dove Cocito la freddura serra.
Inferno;XXXI;124_126;"Non ci fare ire a Tizio né a Tifo: questi può dar di quel che qui si brama; però ti china e non torcer lo grifo."
Inferno;XXXI;127_129;"Ancor ti può nel mondo render fama, ch'el vive, e lunga vita ancor aspetta se 'nnanzi tempo grazia a sé nol chiama""."
Inferno;XXXI;130_132;"Così disse 'l maestro; e quelli in fretta le man distese, e prese 'l duca mio, ond'Ercule sentì già grande stretta."
Inferno;XXXI;133_135;"Virgilio, quando prender si sentio, disse a me: ""Fatti qua, sì ch'io ti prenda""; poi fece sì ch'un fascio era elli e io."
Inferno;XXXI;136_138;Qual pare a riguardar la Carisenda sotto 'l chinato, quando un nuvol vada sovr'essa sì, ched ella incontro penda:
Inferno;XXXI;139_141;tal parve Antëo a me che stava a bada di vederlo chinare, e fu tal ora ch'i' avrei voluto ir per altra strada.
Inferno;XXXI;142_144;"Ma lievemente al fondo che divora Lucifero con Giuda, ci sposò; né, sì chinato, lì fece dimora,"
Inferno;XXXI;145;e come albero in nave si levò.
Inferno;XXXII;1_3;S'ïo avessi le rime aspre e chiocce, come si converrebbe al tristo buco sovra 'l qual pontan tutte l'altre rocce,
Inferno;XXXII;4_6;"io premerei di mio concetto il suco più pienamente; ma perch'io non l'abbo, non sanza tema a dicer mi conduco;"
Inferno;XXXII;7_9;ché non è impresa da pigliare a gabbo discriver fondo a tutto l'universo, né da lingua che chiami mamma o babbo.
Inferno;XXXII;10_12;Ma quelle donne aiutino il mio verso ch'aiutaro Anfïone a chiuder Tebe, sì che dal fatto il dir non sia diverso.
Inferno;XXXII;13_15;Oh sovra tutte mal creata plebe che stai nel loco onde parlare è duro, mei foste state qui pecore o zebe!
Inferno;XXXII;16_18;Come noi fummo giù nel pozzo scuro sotto i piè del gigante assai più bassi, e io mirava ancora a l'alto muro,
Inferno;XXXII;19_21;"dicere udi'mi: ""Guarda come passi: va sì, che tu non calchi con le piante le teste de' fratei miseri lassi""."
Inferno;XXXII;22_24;Per ch'io mi volsi, e vidimi davante e sotto i piedi un lago che per gelo avea di vetro e non d'acqua sembiante.
Inferno;XXXII;25_27;Non fece al corso suo sì grosso velo di verno la Danoia in Osterlicchi, né Tanaï là sotto 'l freddo cielo,
Inferno;XXXII;28_30;"com'era quivi; che se Tambernicchi vi fosse sù caduto, o Pietrapana, non avria pur da l'orlo fatto cricchi."
Inferno;XXXII;31_33;"E come a gracidar si sta la rana col muso fuor de l'acqua, quando sogna di spigolar sovente la villana;"
Inferno;XXXII;34_36;livide, insin là dove appar vergogna eran l'ombre dolenti ne la ghiaccia, mettendo i denti in nota di cicogna.
Inferno;XXXII;37_39;"Ognuna in giù tenea volta la faccia; da bocca il freddo, e da li occhi il cor tristo tra lor testimonianza si procaccia."
Inferno;XXXII;40_42;Quand'io m'ebbi dintorno alquanto visto, volsimi a' piedi, e vidi due sì stretti, che 'l pel del capo avieno insieme misto.
Inferno;XXXII;43_45;"""Ditemi, voi che sì strignete i petti"", diss'io, ""chi siete?"". E quei piegaro i colli; e poi ch'ebber li visi a me eretti,"
Inferno;XXXII;46_48;li occhi lor, ch'eran pria pur dentro molli, gocciar su per le labbra, e 'l gelo strinse le lagrime tra essi e riserrolli.
Inferno;XXXII;49_51;"Con legno legno spranga mai non cinse forte così; ond'ei come due becchi cozzaro insieme, tanta ira li vinse."
Inferno;XXXII;52_54;"E un ch'avea perduti ambo li orecchi per la freddura, pur col viso in giùe, disse: ""Perché cotanto in noi ti specchi?"
Inferno;XXXII;55_57;Se vuoi saper chi son cotesti due, la valle onde Bisenzo si dichina del padre loro Alberto e di lor fue.
Inferno;XXXII;58_60;"D'un corpo usciro; e tutta la Caina potrai cercare, e non troverai ombra degna più d'esser fitta in gelatina:"
Inferno;XXXII;61_63;"non quelli a cui fu rotto il petto e l'ombra con esso un colpo per la man d'Artù; non Focaccia; non questi che m'ingombra"
Inferno;XXXII;64_66;"col capo sì, ch'i' non veggio oltre più, e fu nomato Sassol Mascheroni; se tosco se', ben sai omai chi fu."
Inferno;XXXII;67_69;"E perché non mi metti in più sermoni, sappi ch'i' fu' il Camiscion de' Pazzi; e aspetto Carlin che mi scagioni""."
Inferno;XXXII;70_72;"Poscia vid'io mille visi cagnazzi fatti per freddo; onde mi vien riprezzo, e verrà sempre, de' gelati guazzi."
Inferno;XXXII;73_75;"E mentre ch'andavamo inver' lo mezzo al quale ogne gravezza si rauna, e io tremava ne l'etterno rezzo;"
Inferno;XXXII;76_78;"se voler fu o destino o fortuna, non so; ma, passeggiando tra le teste, forte percossi 'l piè nel viso ad una."
Inferno;XXXII;79_81;"Piangendo mi sgridò: ""Perché mi peste? se tu non vieni a crescer la vendetta di Montaperti, perché mi moleste?""."
Inferno;XXXII;82_84;"E io: ""Maestro mio, or qui m'aspetta, sì ch'io esca d'un dubbio per costui; poi mi farai, quantunque vorrai, fretta""."
Inferno;XXXII;85_87;"Lo duca stette, e io dissi a colui che bestemmiava duramente ancora: ""Qual se' tu che così rampogni altrui?""."
Inferno;XXXII;88_90;"""Or tu chi se' che vai per l'Antenora, percotendo"", rispuose, ""altrui le gote, sì che, se fossi vivo, troppo fora?""."
Inferno;XXXII;91_93;"""Vivo son io, e caro esser ti puote"", fu mia risposta, ""se dimandi fama, ch'io metta il nome tuo tra l'altre note""."
Inferno;XXXII;94_96;"Ed elli a me: ""Del contrario ho io brama. Lèvati quinci e non mi dar più lagna, ché mal sai lusingar per questa lama!""."
Inferno;XXXII;97_99;"Allor lo presi per la cuticagna, e dissi: ""El converrà che tu ti nomi, o che capel qui sù non ti rimagna""."
Inferno;XXXII;100_102;"Ond'elli a me: ""Perché tu mi dischiomi, né ti dirò ch'io sia, né mosterrolti se mille fiate in sul capo mi tomi""."
Inferno;XXXII;103_105;Io avea già i capelli in mano avvolti, e tratto glien'avea più d'una ciocca, latrando lui con li occhi in giù raccolti,
Inferno;XXXII;106_108;"quando un altro gridò: ""Che hai tu, Bocca? non ti basta sonar con le mascelle, se tu non latri? qual diavol ti tocca?""."
Inferno;XXXII;109_111;"""Omai"", diss'io, ""non vo' che più favelle, malvagio traditor; ch'a la tua onta io porterò di te vere novelle""."
Inferno;XXXII;112_114;"""Va via"", rispuose, ""e ciò che tu vuoi conta; ma non tacer, se tu di qua entro eschi, di quel ch'ebbe or così la lingua pronta."
Inferno;XXXII;115_117;"El piange qui l'argento de' Franceschi: ""Io vidi"", potrai dir, ""quel da Duera là dove i peccatori stanno freschi""."
Inferno;XXXII;118_120;"Se fossi domandato ""Altri chi v'era?"", tu hai dallato quel di Beccheria di cui segò Fiorenza la gorgiera."
Inferno;XXXII;121_123;"Gianni de' Soldanier credo che sia più là con Ganellone e Tebaldello, ch'aprì Faenza quando si dormia""."
Inferno;XXXII;124_126;"Noi eravam partiti già da ello, ch'io vidi due ghiacciati in una buca, sì che l'un capo a l'altro era cappello;"
Inferno;XXXII;127_129;e come 'l pan per fame si manduca, così 'l sovran li denti a l'altro pose là 've 'l cervel s'aggiugne con la nuca:
Inferno;XXXII;130_132;non altrimenti Tidëo si rose le tempie a Menalippo per disdegno, che quei faceva il teschio e l'altre cose.
Inferno;XXXII;133_135;"""O tu che mostri per sì bestial segno odio sovra colui che tu ti mangi, dimmi 'l perché"", diss'io, ""per tal convegno,"
Inferno;XXXII;136_138;che se tu a ragion di lui ti piangi, sappiendo chi voi siete e la sua pecca, nel mondo suso ancora io te ne cangi,
Inferno;XXXII;139;"se quella con ch'io parlo non si secca""."
Inferno;XXXIII;1_3;La bocca sollevò dal fiero pasto quel peccator, forbendola a' capelli del capo ch'elli avea di retro guasto.
Inferno;XXXIII;4_6;"Poi cominciò: ""Tu vuo' ch'io rinovelli disperato dolor che 'l cor mi preme già pur pensando, pria ch'io ne favelli."
Inferno;XXXIII;7_9;Ma se le mie parole esser dien seme che frutti infamia al traditor ch'i' rodo, parlar e lagrimar vedrai insieme.
Inferno;XXXIII;10_12;"Io non so chi tu se' né per che modo venuto se' qua giù; ma fiorentino mi sembri veramente quand'io t'odo."
Inferno;XXXIII;13_15;Tu dei saper ch'i' fui conte Ugolino, e questi è l'arcivescovo Ruggieri: or ti dirò perché i son tal vicino.
Inferno;XXXIII;16_18;"Che per l'effetto de' suo' mai pensieri, fidandomi di lui, io fossi preso e poscia morto, dir non è mestieri;"
Inferno;XXXIII;19_21;però quel che non puoi avere inteso, cioè come la morte mia fu cruda, udirai, e saprai s'e' m'ha offeso.
Inferno;XXXIII;22_24;Breve pertugio dentro da la Muda, la qual per me ha 'l titol de la fame, e che conviene ancor ch'altrui si chiuda,
Inferno;XXXIII;25_27;m'avea mostrato per lo suo forame più lune già, quand'io feci 'l mal sonno che del futuro mi squarciò 'l velame.
Inferno;XXXIII;28_30;Questi pareva a me maestro e donno, cacciando il lupo e ' lupicini al monte per che i Pisan veder Lucca non ponno.
Inferno;XXXIII;31_33;Con cagne magre, studïose e conte Gualandi con Sismondi e con Lanfranchi s'avea messi dinanzi da la fronte.
Inferno;XXXIII;34_36;In picciol corso mi parieno stanchi lo padre e ' figli, e con l'agute scane mi parea lor veder fender li fianchi.
Inferno;XXXIII;37_39;Quando fui desto innanzi la dimane, pianger senti' fra 'l sonno i miei figliuoli ch'eran con meco, e dimandar del pane.
Inferno;XXXIII;40_42;"Ben se' crudel, se tu già non ti duoli pensando ciò che 'l mio cor s'annunziava; e se non piangi, di che pianger suoli?"
Inferno;XXXIII;43_45;"Già eran desti, e l'ora s'appressava che 'l cibo ne solëa essere addotto, e per suo sogno ciascun dubitava;"
Inferno;XXXIII;46_48;"e io senti' chiavar l'uscio di sotto a l'orribile torre; ond'io guardai nel viso a' mie' figliuoi sanza far motto."
Inferno;XXXIII;49_51;"Io non piangëa, sì dentro impetrai: piangevan elli; e Anselmuccio mio disse: ""Tu guardi sì, padre! che hai?""."
Inferno;XXXIII;52_54;Perciò non lacrimai né rispuos'io tutto quel giorno né la notte appresso, infin che l'altro sol nel mondo uscìo.
Inferno;XXXIII;55_57;Come un poco di raggio si fu messo nel doloroso carcere, e io scorsi per quattro visi il mio aspetto stesso,
Inferno;XXXIII;58_60;"ambo le man per lo dolor mi morsi; ed ei, pensando ch'io 'l fessi per voglia di manicar, di sùbito levorsi"
Inferno;XXXIII;61_63;"e disser: ""Padre, assai ci fia men doglia se tu mangi di noi: tu ne vestisti queste misere carni, e tu le spoglia""."
Inferno;XXXIII;64_66;"Queta'mi allor per non farli più tristi; lo dì e l'altro stemmo tutti muti; ahi dura terra, perché non t'apristi?"
Inferno;XXXIII;67_69;"Poscia che fummo al quarto dì venuti, Gaddo mi si gittò disteso a' piedi, dicendo: ""Padre mio, ché non m'aiuti?""."
Inferno;XXXIII;70_72;"Quivi morì; e come tu mi vedi, vid'io cascar li tre ad uno ad uno tra 'l quinto dì e 'l sesto; ond'io mi diedi,"
Inferno;XXXIII;73_75;"già cieco, a brancolar sovra ciascuno, e due dì li chiamai, poi che fur morti. Poscia, più che 'l dolor, poté 'l digiuno""."
Inferno;XXXIII;76_78;Quand'ebbe detto ciò, con li occhi torti riprese 'l teschio misero co' denti, che furo a l'osso, come d'un can, forti.
Inferno;XXXIII;79_81;Ahi Pisa, vituperio de le genti del bel paese là dove 'l sì suona, poi che i vicini a te punir son lenti,
Inferno;XXXIII;82_84;muovasi la Capraia e la Gorgona, e faccian siepe ad Arno in su la foce, sì ch'elli annieghi in te ogne persona!
Inferno;XXXIII;85_87;Ché se 'l conte Ugolino aveva voce d'aver tradita te de le castella, non dovei tu i figliuoi porre a tal croce.
Inferno;XXXIII;88_90;Innocenti facea l'età novella, novella Tebe, Uguiccione e 'l Brigata e li altri due che 'l canto suso appella.
Inferno;XXXIII;91_93;Noi passammo oltre, là 've la gelata ruvidamente un'altra gente fascia, non volta in giù, ma tutta riversata.
Inferno;XXXIII;94_96;"Lo pianto stesso lì pianger non lascia, e 'l duol che truova in su li occhi rintoppo, si volge in entro a far crescer l'ambascia;"
Inferno;XXXIII;97_99;ché le lagrime prime fanno groppo, e sì come visiere di cristallo, rïempion sotto 'l ciglio tutto il coppo.
Inferno;XXXIII;100_102;E avvegna che, sì come d'un callo, per la freddura ciascun sentimento cessato avesse del mio viso stallo,
Inferno;XXXIII;103_105;"già mi parea sentire alquanto vento; per ch'io: ""Maestro mio, questo chi move? non è qua giù ogne vapore spento?""."
Inferno;XXXIII;106_108;"Ond'elli a me: ""Avaccio sarai dove di ciò ti farà l'occhio la risposta, veggendo la cagion che 'l fiato piove""."
Inferno;XXXIII;109_111;"E un de' tristi de la fredda crosta gridò a noi: ""O anime crudeli tanto che data v'è l'ultima posta,"
Inferno;XXXIII;112_114;"levatemi dal viso i duri veli, sì ch'ïo sfoghi 'l duol che 'l cor m'impregna, un poco, pria che 'l pianto si raggeli""."
Inferno;XXXIII;115_117;"Per ch'io a lui: ""Se vuo' ch'i' ti sovvegna, dimmi chi se', e s'io non ti disbrigo, al fondo de la ghiaccia ir mi convegna""."
Inferno;XXXIII;118_120;"Rispuose adunque: ""I' son frate Alberigo; i' son quel da le frutta del mal orto, che qui riprendo dattero per figo""."
Inferno;XXXIII;121_123;"""Oh!"", diss'io lui, ""or se' tu ancor morto?"". Ed elli a me: ""Come 'l mio corpo stea nel mondo sù, nulla scïenza porto."
Inferno;XXXIII;124_126;Cotal vantaggio ha questa Tolomea, che spesse volte l'anima ci cade innanzi ch'Atropòs mossa le dea.
Inferno;XXXIII;127_129;E perché tu più volentier mi rade le 'nvetrïate lagrime dal volto, sappie che, tosto che l'anima trade
Inferno;XXXIII;130_132;come fec'ïo, il corpo suo l'è tolto da un demonio, che poscia il governa mentre che 'l tempo suo tutto sia vòlto.
Inferno;XXXIII;133_135;"Ella ruina in sì fatta cisterna; e forse pare ancor lo corpo suso de l'ombra che di qua dietro mi verna."
Inferno;XXXIII;136_138;"Tu 'l dei saper, se tu vien pur mo giuso: elli è ser Branca Doria, e son più anni poscia passati ch'el fu sì racchiuso""."
Inferno;XXXIII;139_141;"""Io credo"", diss'io lui, ""che tu m'inganni; ché Branca Doria non morì unquanche, e mangia e bee e dorme e veste panni""."
Inferno;XXXIII;142_144;"""Nel fosso sù"", diss'el, ""de' Malebranche, là dove bolle la tenace pece, non era ancor giunto Michel Zanche,"
Inferno;XXXIII;145_147;che questi lasciò il diavolo in sua vece nel corpo suo, ed un suo prossimano che 'l tradimento insieme con lui fece.
Inferno;XXXIII;148_150;"Ma distendi oggimai in qua la mano; aprimi li occhi"". E io non gliel'apersi; e cortesia fu lui esser villano."
Inferno;XXXIII;151_153;Ahi Genovesi, uomini diversi d'ogne costume e pien d'ogne magagna, perché non siete voi del mondo spersi?
Inferno;XXXIII;154_156;Ché col peggiore spirto di Romagna trovai di voi un tal, che per sua opra in anima in Cocito già si bagna,
Inferno;XXXIII;157;e in corpo par vivo ancor di sopra.
Inferno;XXXIV;1_3;""" verso di noi; però dinanzi mira"", disse 'l maestro mio, ""se tu 'l discerni""."
Inferno;XXXIV;4_6;Come quando una grossa nebbia spira, o quando l'emisperio nostro annotta, par di lungi un molin che 'l vento gira,
Inferno;XXXIV;7_9;"veder mi parve un tal dificio allotta; poi per lo vento mi ristrinsi retro al duca mio, ché non lì era altra grotta."
Inferno;XXXIV;10_12;Già era, e con paura il metto in metro, là dove l'ombre tutte eran coperte, e trasparien come festuca in vetro.
Inferno;XXXIV;13_15;"Altre sono a giacere; altre stanno erte, quella col capo e quella con le piante; altra, com'arco, il volto a' piè rinverte."
Inferno;XXXIV;16_18;Quando noi fummo fatti tanto avante, ch'al mio maestro piacque di mostrarmi la creatura ch'ebbe il bel sembiante,
